filename,dut,dut_version,os_version,config,test_case_id,suite,run_date,execution_duration,failure_freq_suite,failure_freq_dut,recent_failure_flag,error_msg,cluster,root_cause_label,keywords,label
tc_conf_ptp-oc_mfg_017_20241107-124605.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_017,ptp-oc,2024-11-07,20,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_ptp-oc_mfg_018_20241107-153516.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-07,33,1115.0,319.0,1,DUT has sent the UDP/IPv4 Delay request when clock type is T-TSC,7,DUT Port / State Mismatch,"dut, not, does, port, message",FAIL
tc_func_tcp_tfg_001_20240722-121338.log,Cisco,1.2,Linux,tcp_cisco,tc_func_tcp_tfg_001.tcl,tcp,2024-07-22,29,12.0,0.0,0,Could not GET ftppackets.txt file from FTP server.,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mhg_009_20241017-173254.log,ptp-tc_hirschman_pp2_tag_2step,1.2,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-tc_mhg_009,ptp-tc,2024-10-17,37,363.0,103.0,0,This test case is only applicable for End to End Transparent Clock,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mhg_012_20241104-143459.log,hirschmann_ieee_tag,1.1,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mhg_012,ptp-oc,2024-11-04,52,1115.0,32.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_003_20241101-171420.log,hirchmann_udp_def_mul_untag,1.2,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_mfg_003,ptp-oc,2024-11-01,20,1115.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_002_20241012-182430.log,Hirscman_ptp-oc_default_profile,1.1,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_mfg_002,ptp-oc,2024-10-12,18,1115.0,43.0,0,This test case is only applicable for transport type UDP/IPv4 with Non Slave Only Ordinary Clock,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_008_20241203-155629.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_008,dtmf,2024-12-03,55,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_smg_003_20241021-184019.log,ptp-oc_default_ieee_multicast,1.0,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_smg_003,ptp-oc,2024-10-21,50,1115.0,253.0,1,18:39:50.754 CLI: Stopping PTP: Failed,2,CLI / Command Execution Failure,"ptp, failed, cli, stopping, aborted",FAIL
tc_conf_ptp-oc_mhg_007_20241104-142948.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mhg_007,ptp-oc,2024-11-04,24,1115.0,32.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_udp_hvg_003_20241001-161547.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,udp,2024-10-01,27,81.0,105.0,0,Could not dial the user extension 100 from Analog-Phone.,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mtg_005_20241104-133153.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mtg_005,ptp-oc,2024-11-04,34,1115.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_008_20241121-174715.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_008,dtmf,2024-11-21,31,46.0,105.0,0,Could not enable SIP at the DUT.                #,-1,Normal,No keywords,ABORT
tc_conf_ipv4_ihg_022_20240724-145913.log,cisco,1.0,Linux,ipv4_cisco_2,tc_func_ipv4_ifg_001.tcl,ipv4,2024-07-24,42,36.0,45.0,0,Could not start FTP server at TEE-Linux.        #,-1,Normal,No keywords,ABORT
tc_conf_dtmf_pvg_007_20241112-104821.log,Kamailio,1.1,Linux,dtmf_check_ss,tc_conf_dtmf_pvg_007,dtmf,2024-11-12,15,46.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mtg_003_20241012-182800.log,Hirscman_ptp-oc_default_profile,1.0,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_mtg_003,ptp-oc,2024-10-12,25,1115.0,43.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_pcg_007_20241101-174507.log,hirchmann_udp_def_mul_untag,1.1,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_pcg_007,ptp-oc,2024-11-01,44,1115.0,46.0,0,This test case is only applicable for One Step Clock with Non Slave only ordinary clock,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mhg_003_20241017-135402.log,ptp-tc_hirschman_iec_utility,1.2,Linux,ptp-tc_hirschman_iec_utility,tc_conf_ptp-tc_mhg_003,ptp-tc,2024-10-17,38,363.0,18.0,0,This test case is only applicable for End to End Transparent Clock,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_smg_006_20241105-111801.log,hirschmann_ieee_untag_slaveonly,1.3,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_smg_006,ptp-oc,2024-11-05,23,1115.0,234.0,1,or test result may be in correct.,3,Test Result / Validation Issue,"test, result, may, correct",FAIL
tc_conf_ptp-bc_smg_014_20241015-161251.log,hirshman_ieee_mul_untag_two_step,1.1,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_smg_014,ptp-bc,2024-10-15,13,194.0,24.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ipv4_ihg_022_20240725-074333.log,cisco,1.1,Linux,ipv4_cisco_2,tc_func_ipv4_ifg_001.tcl,ipv4,2024-07-25,14,36.0,45.0,0,"Script Error - can't read ""tee_interface_list_1"": no such variable",-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_lfg_003_20241013-173908.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_lfg_003,ptp-bc,2024-10-13,34,194.0,91.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.2/Y.1369.2,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mtg_016_20241105-120408.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_016,ptp-oc,2024-11-05,29,1115.0,234.0,1,or test result may be in correct.,3,Test Result / Validation Issue,"test, result, may, correct",FAIL
tc_conf_dtmf_pvg_005_20241106-150500.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_pvg_005,dtmf,2024-11-06,19,46.0,105.0,1,"RTP events payload does not have valid  values (Event Field,E bit,R bit, Volume  Field and Duration Field).",5,Bit / Marker Configuration Error,"test, case, not, aborted, bit",FAIL
tc_conf_ptp-tc_pcg_001_20241017-134801.log,ptp-tc_hirschman_iec_utility,1.1,Linux,ptp-tc_hirschman_iec_utility,tc_conf_ptp-tc_pcg_001,ptp-tc,2024-10-17,35,363.0,18.0,1,for command: ptp v2tc primary-domain 256,9,PTP Command / Domain Configuration Error,"command, ptp, v2bc, v2tc, 256",FAIL
tc_conf_dtmf_hvg_010_20241105-104939.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-05,41,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sctp_asg_003_20241120-110846.log,Kamailio,1.1,Linux,sctp_kamailio_2,tc_conf_sctp_asg_003,sctp,2024-11-20,37,41.0,46.0,0,DUT has not sent the INIT Chunk to TEE interface T1.,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mhg_002_20241015-191505.log,ptp-tc_hirshman_udp_unicast_untag_2step,1.2,Linux,ptp-tc_hirshman_udp_unicast_untag_2step,tc_conf_ptp-tc_mhg_002,ptp-tc,2024-10-15,50,363.0,91.0,0,Unicast Pre Requisite Failed - Unable to resolve ARP,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_mfg_004_20241015-174830.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_004,ptp-bc,2024-10-15,49,194.0,24.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ipv4_ihg_022_20240725-110201.log,cisco,1.1,Linux,ipv4_cisco_2,tc_func_ipv4_ifg_001.tcl,ipv4,2024-07-25,26,36.0,45.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mtg_016_20241012-175504.log,Hirscman_ptp-oc_default_profile,1.1,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_mtg_016,ptp-oc,2024-10-12,40,1115.0,43.0,0,DUT does not transmit PDELAY_RESP message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_dtmf_pvg_007_20240801-130543.log,Asterisk,1.0,Linux,dtmf_mizu_pbx,tc_conf_dtmf_pvg_007,dtmf,2024-08-01,26,46.0,31.0,0,DTMF RTP session packets are not received on TEE.,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mtg_005_20241021-193217.log,ptp-oc_default_ieee_multicast,1.1,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_mtg_005,ptp-oc,2024-10-21,30,1115.0,253.0,1,19:30:58.772 CLI: Stopping PTP: Failed,2,CLI / Command Execution Failure,"ptp, failed, cli, stopping, aborted",FAIL
tc_conf_ptp-oc_mfg_016_20241030-141713.log,Hirschmann,1.2,Linux,Ptp-oc_telecom_js,tc_conf_ptp-oc_mfg_016,ptp-oc,2024-10-30,10,1115.0,21.0,0,This test case is only applicable for Default Profile,-1,Normal,No keywords,ABORT
tc_conf_rtp_hvg_002_20240925-125345.log,Asterisk,1.5,Linux,dtmf_test,tc_conf_rtp_hvg_002,rtp,2024-09-25,39,2.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_smg_019_20241012-180534.log,Hirscman_ptp-oc_default_profile,1.1,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_smg_019,ptp-oc,2024-10-12,48,1115.0,43.0,0,DUT PTP port P1 is not in FAULTY state.,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_mhg_008_20241016-151105.log,ptp-tc_hirschman_pp2_tag_2step,1.2,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-bc_mhg_008,ptp-bc,2024-10-16,56,194.0,103.0,0,DUT does not transmit Announce message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mhg_010_20241017-180137.log,ptp-tc_hirshman_udp_unicast_untag_2step,1.2,Linux,ptp-tc_hirshman_udp_unicast_untag_2step,tc_conf_ptp-tc_mhg_010,ptp-tc,2024-10-17,55,363.0,91.0,0,DUT does not transmit PDELAY_REQ message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_rtp_hvg_011_20240906-145816.log,Asterisk,1.5,Linux,dtmf_mgw,tc_conf_rtp_hvg_011,rtp,2024-09-06,14,2.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_009_20241112-121331.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,dtmf,2024-11-12,14,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_beg_012_20241013-174529.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_beg_012,ptp-bc,2024-10-13,27,194.0,91.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_010_20241112-125509.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-12,49,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_008_20241121-173252.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_008,dtmf,2024-11-21,12,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mfg_018_20241106-170257.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-06,37,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_ptp-tc_mhg_009_20241017-180235.log,ptp-tc_hirshman_udp_unicast_untag_2step,1.2,Linux,ptp-tc_hirshman_udp_unicast_untag_2step,tc_conf_ptp-tc_mhg_009,ptp-tc,2024-10-17,51,363.0,91.0,1,DUT does not transmit Announce message on port P2 1/6,8,Announce / SIP Transmission Error,"dut, not, announce, does, port",FAIL
tc_conf_ptp-bc_pcg_011_20241015-173829.log,hirshman_udp_mul_untag,1.2,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_pcg_011,ptp-bc,2024-10-15,54,194.0,24.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ipv4_ifg_005_20240727-155856.log,cisco,1.1,Linux,ipv4_cisco_2,tc_func_ipv4_ifg_005.tcl,ipv4,2024-07-27,31,36.0,45.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_mtg_009_20241013-171811.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_mtg_009,ptp-bc,2024-10-13,37,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_pcg_009_20241021-124437.log,hirschman,1.0,Linux,ptp-oc_default_profile,tc_conf_ptp-oc_pcg_009,ptp-oc,2024-10-21,14,1115.0,40.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_pcg_004_20241017-180055.log,ptp-tc_hirshman_udp_unicast_untag_2step,1.1,Linux,ptp-tc_hirshman_udp_unicast_untag_2step,tc_conf_ptp-tc_pcg_004,ptp-tc,2024-10-17,34,363.0,91.0,0,DUT does not transmit PDELAY_REQ message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_pcg_012_20241014-152358.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_pcg_012,ptp-bc,2024-10-14,56,194.0,91.0,1,for command: ptp v2bc priority2 -1,9,PTP Command / Domain Configuration Error,"command, ptp, v2bc, v2tc, 256",FAIL
tc_conf_ptp-tc_mhg_011_20241016-193850.log,ptp-tc_hirshman_pp1_untag_2step,1.1,Linux,ptp-tc_hirshman_pp1_untag_2step,tc_conf_ptp-tc_mhg_011,ptp-tc,2024-10-16,18,363.0,22.0,0,This test case is only applicable for Two Step End to End Clock,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_010_20241030-111055.log,Dinstar,1.0,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-10-30,24,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_beg_001_20241021-172407.log,ptp-oc_default_ieee_multicast,1.0,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_beg_001,ptp-oc,2024-10-21,20,1115.0,253.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mhg_001_20241016-192558.log,ptp-tc_hirschman_iec_tag_2step,1.1,Linux,ptp-tc_hirschman_iec_tag_2step,tc_conf_ptp-tc_mhg_001,ptp-tc,2024-10-16,57,363.0,14.0,0,DUT does not transmit PDELAY_REQ message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_009_20241118-125926.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,dtmf,2024-11-18,56,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_pcg_011_20241013-184620.log,hirshman_ieee_mul_untag_one_step,1.2,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_pcg_011,ptp-bc,2024-10-13,60,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_smg_018_20241014-151811.log,hirshman_ieee_mul_untag_one_step,1.2,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_smg_018,ptp-bc,2024-10-14,38,194.0,91.0,0,DUT PTP port P1 is not in FAULTY state. .       #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mfg_017_20241106-142827.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_017,ptp-oc,2024-11-06,56,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_ptp-oc_mtg_004_20241021-132343.log,hirschman,1.0,Linux,ptp-oc_default_profile,tc_conf_ptp-oc_mtg_004,ptp-oc,2024-10-21,14,1115.0,40.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_smg_006_20241013-171928.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_smg_006,ptp-bc,2024-10-13,45,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mhg_002_20241014-113207.log,ptp-tc_hirshman_ieee_tag__2step,1.2,Linux,ptp-tc_hirschman_ieee_tag__2step,tc_conf_ptp-tc_mhg_002,ptp-tc,2024-10-14,39,363.0,68.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_smg_008_20241104-162238.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_smg_008,ptp-oc,2024-11-04,26,1115.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sctp_pmg_001_20241127-105005.log,Kamailio,1.3,Linux,sctp_kamailio_3,tc_conf_sctp_pmg_001,sctp,2024-11-27,27,41.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mtg_001_20241105-115930.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_001,ptp-oc,2024-11-05,60,1115.0,234.0,1,or test result may be in correct.,3,Test Result / Validation Issue,"test, result, may, correct",FAIL
tc_conf_ptp-oc_smg_016_20241021-181802.log,ptp-oc_default_ieee_multicast,1.0,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_smg_016,ptp-oc,2024-10-21,46,1115.0,253.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sctp_pmg_001_20241120-123954.log,Kamailio,1.1,Linux,sctp_kamailio_2,tc_conf_sctp_pmg_002,sctp,2024-11-20,27,41.0,46.0,1,to the remote host.,9,PTP Command / Domain Configuration Error,"command, ptp, v2bc, v2tc, 256",FAIL
tc_conf_ptp-oc_mtg_016_20241105-120408.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_016,ptp-oc,2024-11-05,14,1115.0,234.0,1,or test result may be in correct.,3,Test Result / Validation Issue,"test, result, may, correct",FAIL
tc_conf_ptp-oc_pcg_012_20241107-085625.log,Hirschmann_telecom,1.1,Linux,Ptp-oc_telecom_js,tc_conf_ptp-oc_pcg_012,ptp-oc,2024-11-07,49,1115.0,10.0,0,This test case is only applicable for Default Profile,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mhg_004_20241015-184156.log,Hirschman_udp_mul_2step_untag_tc,1.2,Linux,ptp-tc_hirshman_udp_mul_untag_2step,tc_conf_ptp-tc_mhg_004,ptp-tc,2024-10-15,59,363.0,18.0,0,This test case is not supported for Multicast mode in UDP/IPv4 Transport type,-1,Normal,No keywords,ABORT
tc_conf_dtmf_pvg_005_20241121-185255.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_pvg_005,dtmf,2024-11-21,10,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_udp_hvg_003_20241001-155713.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,udp,2024-10-01,26,81.0,105.0,1,to establish and end the call. INVITE 180 200 ACK,5,Bit / Marker Configuration Error,"test, case, not, aborted, bit",FAIL
tc_conf_ptp-bc_beg_001_20241014-160543.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_beg_001,ptp-bc,2024-10-14,24,194.0,91.0,0,DUT does not transmit Announce message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_sip_dtg_003_20240905-161625.log,Asterisk,1.5,Linux,rtp_pbx,tc_conf_sip_dtg_003,sip,2024-09-05,55,26.0,31.0,0,User registration could not be completed at DUT.#,-1,Normal,No keywords,ABORT
tc_conf_dtmf_dtg_002_20241122-131057.log,Asterisk,1.1,Linux,dtmf_check_pbx,tc_conf_dtmf_dtg_002,dtmf,2024-11-22,11,46.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mhg_011_20241021-194228.log,ptp-oc_default_ieee_multicast,1.0,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_mhg_011,ptp-oc,2024-10-21,54,1115.0,253.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mtg_006_20241017-134715.log,ptp-tc_hirschman_iec_utility,1.1,Linux,ptp-tc_hirschman_iec_utility,tc_conf_ptp-tc_mtg_006,ptp-tc,2024-10-17,35,363.0,18.0,1,DUT does not transmit PDELAY_RESP message on port P1 1/5,0,Interface / Port Mismatch,"dut, does, not, transmit, message",FAIL
tc_conf_dtmf_pvg_005_20241112-130839.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_pvg_005,dtmf,2024-11-12,13,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_beg_004_20241012-182233.log,Hirscman_ptp-oc_default_profile,1.0,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_beg_004,ptp-oc,2024-10-12,37,1115.0,43.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_dtg_002_20241029-172316.log,Asterisk,1.0,Linux,dtmf_check_pbx,tc_conf_dtmf_dtg_002,dtmf,2024-10-29,39,46.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mhg_005_20241015-192003.log,ptp-tc_hirshman_udp_unicast_untag_2step,1.2,Linux,ptp-tc_hirshman_udp_unicast_untag_2step,tc_conf_ptp-tc_mhg_005,ptp-tc,2024-10-15,41,363.0,91.0,0,Unicast Pre Requisite Failed - Unable to        #,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_mhg_005_20241013-174748.log,hirshman_ieee_mul_untag_one_step,1.2,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_mhg_005,ptp-bc,2024-10-13,39,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_pvg_008_20241113-105612.log,Asterisk,1.0,Linux,dtmf_check_pbx,tc_conf_dtmf_pvg_008,dtmf,2024-11-13,39,46.0,31.0,0,User registration could not be completed at DUT.,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mtg_001_20241012-182645.log,Hirscman_ptp-oc_default_profile,1.0,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_mtg_001,ptp-oc,2024-10-12,28,1115.0,43.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_018_20241107-113824.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-07,42,1115.0,319.0,1,DUT does not transmits Signalling ANNOUNCE      #,8,Announce / SIP Transmission Error,"dut, not, announce, does, port",FAIL
tc_conf_ptp-bc_pcg_002_20241013-171009.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_pcg_002,ptp-bc,2024-10-13,57,194.0,91.0,1,for command: ptp v2bc domain 256,9,PTP Command / Domain Configuration Error,"command, ptp, v2bc, v2tc, 256",FAIL
tc_conf_rtp_hvg_018_20240906-145857.log,Asterisk,1.1,Linux,dtmf_mgw,tc_conf_rtp_hvg_018,rtp,2024-09-06,24,2.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_mfg_001_20241015-174647.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_001,ptp-bc,2024-10-15,43,194.0,24.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_pcg_001_20241021-174250.log,ptp-oc_default_ieee_multicast,1.1,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_pcg_001,ptp-oc,2024-10-21,54,1115.0,253.0,1,17:58:36.677 CLI: Stopping PTP: Failed,2,CLI / Command Execution Failure,"ptp, failed, cli, stopping, aborted",FAIL
tc_conf_sctp_dfg_001_20241128-105028.log,Kamailio,1.3,Linux,sctp_kamailio_3,tc_conf_sctp_dfg_001,sctp,2024-11-28,37,41.0,46.0,0,DUT has not sent SCTP DATA Chunk (SIP INVITE Request) to TEE interface T1.,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mtg_005_20241105-120121.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_005,ptp-oc,2024-11-05,23,1115.0,234.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_rtp_hvg_002_20240925-125345.log,Asterisk,1.5,Linux,dtmf_test,tc_conf_rtp_hvg_002,rtp,2024-09-25,51,2.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_pvg_005_20241112-125137.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_pvg_005,dtmf,2024-11-12,53,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sctp_dfg_001_20241121-174206.log,Kamailio,1.3,Linux,sctp_kamailio_2,tc_conf_sctp_dfg_001,sctp,2024-11-21,27,41.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mhg_015_20241012-182602.log,Hirscman_ptp-oc_default_profile,1.1,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_mhg_015,ptp-oc,2024-10-12,55,1115.0,43.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_mhg_018_20241015-154119.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mhg_018,ptp-bc,2024-10-15,24,194.0,91.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.2/Y.1369.2,-1,Normal,No keywords,ABORT
tc_conf_v6bgp4_mbgp_002_20241016-154644.log,cisco,1.1,Linux,v6bpg4_test,tc_conf_v6bgp4_mbgp_002,v6bgp4,2024-10-16,42,9.0,45.0,0,No Error,-1,Normal,No keywords,PASS
