filename,dut,dut_version,os_version,config,test_case_id,line_number,timestamp,run_date,status,error_msg,suite,raw_line,failure_freq_suite,failure_freq_dut,execution_duration,time_since_last_failure,recent_failure_flag,config_hash,cluster,root_cause_label,keywords
tc_conf_udp_hvg_003_20240930-133653.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,571,2024-09-30 13:38:39.455,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,13:38:39.455 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,31,1.002,1,1030538,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-161804.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,559,2024-09-30 16:18:50.248,2024-09-30,FAIL,to establish and end the call. INVITE 180 200 ACK,udp,16:18:50.248 .     Error:  DUT has failed to establish and end the call. INVITE 180 200 ACK,81.0,105.0,52,9610.793,1,1030538,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20240930-161804.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,567,2024-09-30 16:18:50.248,2024-09-30,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,16:18:50.248 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,35,0.0,1,1030538,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-161804.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,578,2024-09-30 16:18:51.250,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,16:18:51.250 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,15,1.002,1,1030538,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-162411.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,554,2024-09-30 16:24:54.684,2024-09-30,FAIL,to establish and end the call. INVITE 180 200 ACK,udp,16:24:54.684 .     Error:  DUT has failed to establish and end the call. INVITE 180 200 ACK,81.0,105.0,40,363.434,1,1030538,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20240930-162411.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,562,2024-09-30 16:24:54.685,2024-09-30,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,16:24:54.685 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,52,0.001,1,1030538,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-162411.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,573,2024-09-30 16:24:55.688,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,16:24:55.688 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,17,1.003,1,1030538,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-162828.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,554,2024-09-30 16:29:04.304,2024-09-30,FAIL,to establish and end the call. INVITE 180 200 ACK,udp,16:29:04.304 .     Error:  DUT has failed to establish and end the call. INVITE 180 200 ACK,81.0,105.0,34,248.616,1,1030538,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20240930-162828.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,562,2024-09-30 16:29:04.304,2024-09-30,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,16:29:04.304 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,24,0.0,1,1030538,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-162828.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,573,2024-09-30 16:29:05.306,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,16:29:05.306 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,25,1.002,1,1030538,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-164046.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,556,2024-09-30 16:41:07.031,2024-09-30,FAIL,to establish and end the call. INVITE 180 200 ACK,udp,16:41:07.031 .     Error:  DUT has failed to establish and end the call. INVITE 180 200 ACK,81.0,105.0,25,721.725,1,78175944,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20240930-164046.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,564,2024-09-30 16:41:07.031,2024-09-30,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,16:41:07.031 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,13,0.0,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-164046.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,575,2024-09-30 16:41:08.032,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,16:41:08.032 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,43,1.001,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-164139.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,555,2024-09-30 16:42:02.246,2024-09-30,FAIL,to establish and end the call. INVITE 180 200 ACK,udp,16:42:02.246 .     Error:  DUT has failed to establish and end the call. INVITE 180 200 ACK,81.0,105.0,32,54.214,1,78175944,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20240930-164139.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,563,2024-09-30 16:42:02.247,2024-09-30,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,16:42:02.247 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,38,0.001,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-164139.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,574,2024-09-30 16:42:03.249,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,16:42:03.249 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,54,1.002,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-164318.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,586,2024-09-30 16:43:39.055,2024-09-30,FAIL,to establish and end the call. 180 200 BYE is/are,udp,16:43:39.055 .     Error:  DUT has failed to establish and end the call. 180 200 BYE is/are,81.0,105.0,35,95.806,1,78175944,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20240930-164318.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,594,2024-09-30 16:43:39.056,2024-09-30,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,16:43:39.056 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,47,0.001,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-164318.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,605,2024-09-30 16:43:40.058,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,16:43:40.058 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,18,1.002,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-164833.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,570,2024-09-30 16:49:48.722,2024-09-30,FAIL,DUT has not sent the SIP packets with expected UDP header fields in registration phase.,udp,16:49:48.722 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP header fields in registration phase.,81.0,105.0,39,368.664,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-164833.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,581,2024-09-30 16:49:49.723,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,16:49:49.723 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,27,1.001,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-165122.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,714,2024-09-30 16:51:53.667,2024-09-30,FAIL,to establish and end the call. INVITE 180 200 ACK,udp,16:51:53.667 .     Error:  DUT has failed to establish and end the call. INVITE 180 200 ACK,81.0,105.0,35,123.944,1,78175944,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20240930-165122.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,722,2024-09-30 16:51:53.668,2024-09-30,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,16:51:53.668 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,60,0.001,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-165122.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,733,2024-09-30 16:51:54.670,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,16:51:54.670 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,38,1.002,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-165228.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,731,2024-09-30 16:53:29.592,2024-09-30,FAIL,to establish and end the call. INVITE 180 200 ACK,udp,16:53:29.592 .     Error:  DUT has failed to establish and end the call. INVITE 180 200 ACK,81.0,105.0,11,94.922,1,78175944,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20240930-165228.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,739,2024-09-30 16:53:29.593,2024-09-30,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,16:53:29.593 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,54,0.001,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-165228.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,750,2024-09-30 16:53:30.594,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,16:53:30.594 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,11,1.001,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-192307.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,558,2024-09-30 19:23:30.077,2024-09-30,FAIL,to establish and end the call. INVITE 180 200 ACK,udp,19:23:30.077 .     Error:  DUT has failed to establish and end the call. INVITE 180 200 ACK,81.0,105.0,13,8999.483,1,78175944,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20240930-192307.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,566,2024-09-30 19:23:30.078,2024-09-30,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,19:23:30.078 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,49,0.001,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20240930-192307.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,577,2024-09-30 19:23:31.081,2024-09-30,FAIL,DUT has not sent the SIP packets with expected  #,udp,19:23:31.081 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,37,1.003,1,78175944,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20241001-154106.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,570,2024-10-01 15:44:49.870,2024-10-01,FAIL,DUT has not sent the SIP packets with expected UDP header fields in registration phase.,udp,15:44:49.870 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP header fields in registration phase.,81.0,105.0,49,73278.789,1,37424162,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20241001-154106.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,581,2024-10-01 15:44:50.878,2024-10-01,FAIL,DUT has not sent the SIP packets with expected  #,udp,15:44:50.878 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,45,1.008,1,37424162,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20241001-154804.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,571,2024-10-01 15:48:40.787,2024-10-01,FAIL,DUT has not sent the SIP packets with expected UDP header fields in registration phase.,udp,15:48:40.787 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP header fields in registration phase.,81.0,105.0,29,229.909,1,37424162,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20241001-154804.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,582,2024-10-01 15:48:41.791,2024-10-01,FAIL,DUT has not sent the SIP packets with expected  #,udp,15:48:41.791 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,49,1.004,1,37424162,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20241001-155713.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,667,2024-10-01 15:57:51.588,2024-10-01,FAIL,to establish and end the call. INVITE 180 200 ACK,udp,15:57:51.588 .     Error:  DUT has failed to establish and end the call. INVITE 180 200 ACK,81.0,105.0,53,549.797,1,37424162,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20241001-155713.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,675,2024-10-01 15:57:51.590,2024-10-01,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,15:57:51.590 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,12,0.002,1,37424162,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20241001-155713.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,686,2024-10-01 15:57:52.594,2024-10-01,FAIL,DUT has not sent the SIP packets with expected  #,udp,15:57:52.594 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,13,1.004,1,37424162,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20241001-161214.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,707,2024-10-01 16:14:01.388,2024-10-01,FAIL,to establish and end the call. 180 200 ACK BYE,udp,16:14:01.388 .     Error:  DUT has failed to establish and end the call. 180 200 ACK BYE,81.0,105.0,36,968.794,1,37424162,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20241001-161214.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,715,2024-10-01 16:14:01.389,2024-10-01,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,16:14:01.389 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,31,0.001,1,37424162,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20241001-161214.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,726,2024-10-01 16:14:02.391,2024-10-01,FAIL,DUT has not sent the SIP packets with expected  #,udp,16:14:02.391 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,38,1.002,1,37424162,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20241001-174511.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,538,2024-10-01 17:46:35.992,2024-10-01,FAIL,to establish and end the call. 180 200 ACK BYE,udp,17:46:35.992 .     Error:  DUT has failed to establish and end the call. 180 200 ACK BYE,81.0,105.0,37,5553.601,1,37424162,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_003_20241001-174511.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,546,2024-10-01 17:46:35.993,2024-10-01,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,17:46:35.993 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,105.0,60,0.001,1,37424162,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_003_20241001-174511.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,557,2024-10-01 17:46:36.995,2024-10-01,FAIL,DUT has not sent the SIP packets with expected  #,udp,17:46:36.995 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,105.0,60,1.002,1,37424162,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_002_20241004-182743.log,Asterisk,1.2,Linux,udp_check_pbx,tc_conf_udp_hvg_002,529,2024-10-04 18:27:55.750,2024-10-04,FAIL,DUT has not sent the SIP packets with expected UDP header fields in registration phase.,udp,18:27:55.750 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP header fields in registration phase.,81.0,31.0,11,0.0,1,28746850,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_002_20241004-182743.log,Asterisk,1.2,Linux,udp_check_pbx,tc_conf_udp_hvg_002,540,2024-10-04 18:27:56.754,2024-10-04,FAIL,DUT has not sent the SIP packets with expected  #,udp,18:27:56.754 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,31.0,33,1.004,1,28746850,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_002_20241004-182906.log,Asterisk,1.2,Linux,udp_check_pbx,tc_conf_udp_hvg_002,587,2024-10-04 18:29:21.974,2024-10-04,FAIL,to establish and end the call. INVITE 180 200 ACK,udp,18:29:21.974 .     Error:  DUT has failed to establish and end the call. INVITE 180 200 ACK,81.0,31.0,16,85.22,1,28746850,5,Bit / Marker Configuration Error,"#, test, case, not, only"
tc_conf_udp_hvg_002_20241004-182906.log,Asterisk,1.2,Linux,udp_check_pbx,tc_conf_udp_hvg_002,597,2024-10-04 18:29:21.976,2024-10-04,FAIL,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,udp,18:29:21.976 # TEST CASE FAILED :DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,81.0,31.0,24,0.002,1,28746850,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_udp_hvg_002_20241004-182906.log,Asterisk,1.2,Linux,udp_check_pbx,tc_conf_udp_hvg_002,608,2024-10-04 18:29:22.980,2024-10-04,FAIL,DUT has not sent the SIP packets with expected  #,udp,18:29:22.980 # Result: FAILED  DUT has not sent the SIP packets with expected  #,81.0,31.0,16,1.004,1,28746850,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_tcp_hvg_002_20241009-115927.log,Asterisk,1.3,Linux,tcp_check,tc_conf_tcp_hvg_002,697,2024-10-09 12:00:11.855,2024-10-09,FAIL,DUT has not sent the expected TCP SIP packets  during the call phase.,tcp,12:00:11.855 # TEST CASE FAILED :DUT has not sent the expected TCP SIP packets  during the call phase.,12.0,31.0,21,0.0,1,1800177,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_tcp_hvg_002_20241009-115927.log,Asterisk,1.3,Linux,tcp_check,tc_conf_tcp_hvg_002,709,2024-10-09 12:00:12.857,2024-10-09,FAIL,DUT has not sent the expected TCP SIP packets   #,tcp,12:00:12.857 # Result: FAILED  DUT has not sent the expected TCP SIP packets   #,12.0,31.0,52,1.002,1,1800177,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
